annulus,annular,circumferential,axial,radial,tricuspid,torus,anteriorly,septum,wellhead,myocardium
conspirator,conspiracy,accomplice,ringleader,mastermind,sympathizer,conspiratorial,schemer,traitor,patsy,informer
promiscuity,promiscuous,immorality,fornication,permissiveness,monogamy,debauchery,hedonism,infidelity,lesbianism,adultery
gallantry,bravery,valour,gallant,heroism,chivalry,valorous,chivalrous,valor,intrepidity,soldierly
businessperson,businessman,entrepreneur,businesswoman,statesman,business,marketer,marketeer,politician,restaurateur,industrialist
buckler,falchion,broadsword,halberd,sword,cuirass,breastplate,rapier,shield,baldric,quarterstaff
interlocutory,preclusion,appellate,mandamus,erectile,injunction,adjudication,patentee,ratiocination,nullity,admissibility
regurgitate,regurgitation,spew,rehash,excrete,drivel,recite,tripe,vomit,blather,assimilate
acrobatics,acrobatic,gymnastic,contortion,contortionist,somersault,acrobat,aerialist,aerobatics,gymnastics,theatrics
gaffer,skipper,striker,cinematographer,lad,cameraman,linesman,touchline,fella,bloke,electrician
arguable,debatable,arguably,disputable,indisputably,indisputable,undeniably,justifiable,undisputed,unquestionably,defensible
siliceous,calcareous,argillaceous,carbonaceous,phosphatic,silicate,basaltic,sedimentary,limonite,feldspar,diatomite
coldly,icily,coolly,indifferently,dryly,callously,bleakly,contemptuously,grimly,archly,scornfully
sundowner,veranda,aperitif,waterhole,sunset,verandah,terrace,cocktail,sundeck,nightcap,tipple
enormity,immensity,vastness,massiveness,magnitude,immense,grandness,unfathomable,colossal,magnificence,enormous
botulism,botulinum,salmonella,trichinosis,clostridium,toxin,foodborne,neurotoxin,anthrax,meningitis,tetanus
pyridoxine,thiamine,folate,riboflavin,niacin,decarboxylase,anticonvulsant,phenylalanine,tyrosine,transferase,aminotransferase
coldness,chilliness,frigidity,cold,warmth,unfeeling,frigid,indifference,deadness,icy,harshness
pestle,mortar,muddler,mallet,grinder,mattock,pulverize,spatula,mincer,blender,homogenizer
grouchy,grumpy,cranky,crabby,grump,ornery,irritable,grouch,crotchety,cantankerous,snappish
boule,baguette,loaf,brioche,challah,sourdough,quoit,bread,croquet,semolina,dough
gusty,windy,gust,blustery,wind,squally,gale,stormy,windless,windblown,windswept
oodles,galore,umpteen,lotsa,copious,boatload,plenty,gazillion,aplenty,zillion,plethora
archon,warlock,mage,magus,wraith,necromancer,hierophant,ravager,archangel,warlord,eidolon
vulgarity,vulgar,profanity,crudity,obscenity,crass,immodesty,rudeness,prudery,indecency,irreverence
docile,obedient,docility,placid,meek,acquiescent,subservient,submissive,timid,complaisant,servile
maliciously,malicious,deliberately,intentionally,knowingly,wantonly,purposefully,purposely,viciously,willfully,innocently
showmanship,showman,theatrics,flamboyance,musicianship,artistry,virtuosity,salesmanship,pageantry,bravado,bombast
redeploy,deploy,reallocate,reassign,deployment,reinvest,retool,retrench,withdraw,reorganize,decommission
stagnate,stagnant,stagnation,languish,dwindle,deteriorate,ossify,wither,shrivel,falter,innovate
sucky,crappy,shitty,crummy,lousy,horrible,awful,terrible,horrid,bad,mediocre
scrivener,amanuensis,scribbler,copyist,reviser,stenographic,typist,scribe,bookbinder,proofreader,stenographer
aerobatic,aerobatics,sailplane,acrobatic,biplane,aeronautical,acrobatics,airworthy,aeronautic,aircraft,aerial
conker,bluebell,blackthorn,knobbly,laburnum,damson,acorn,tiddlywinks,secateurs,medlar,squirrel
subsoil,soil,clayey,topsoil,argillaceous,hardpan,groundwater,seabed,calcareous,loamy,alluvium
scherzo,toccata,cadenza,concerto,chaconne,cantabile,allegro,andante,pizzicato,vivace,sonata
biannual,semiannual,annual,biennial,triennial,yearly,quarterly,bimonthly,monthly,biweekly,quadrennial
congeniality,amiability,cordiality,geniality,friendliness,affability,bonhomie,conviviality,politeness,congenial,niceness
complicit,complicity,culpable,connivance,collusion,acquiescence,duplicitous,reprehensible,culpability,tacitly,collude
substantiation,substantiate,corroboration,refutation,proof,unsubstantiated,veracity,assertion,postulate,factual,irrefutable
capitation,payer,reimbursement,payment,copayment,remuneration,apportionment,outpatient,prepayment,inpatient,subsidy
bulwark,bastion,impregnable,rampart,pillar,redoubt,stalwart,buttress,bedrock,fortress,upholder
usury,usurious,usurer,moneylender,simony,idolatry,avarice,iniquitous,exaction,immorality,fornication
greedily,hungrily,eagerly,insatiably,avidly,shamelessly,greedy,feverishly,devour,selfishly,gleefully
streptomycin,penicillin,kanamycin,neomycin,ampicillin,vancomycin,antibiotic,cycloheximide,actinomycin,chloroquine,procaine
antebellum,slavery,colonial,plantation,southern,abolitionism,abolitionist,southerner,genteel,minstrelsy,aristocratic
nostril,nose,nasal,septum,sinus,snout,proboscis,spiracle,booger,orifice,trachea
dopaminergic,striatal,cholinergic,dopamine,neuronal,presynaptic,striatum,adrenergic,midbrain,excitatory,hypothalamic
barbarism,barbarity,savagery,barbaric,barbarous,inhumanity,brutality,depravity,civilization,despotism,atavism
staphylococcal,streptococcal,bacterial,staphylococcus,mycobacterial,nosocomial,staph,pneumococcal,pseudomonas,pathogenic,haemophilus
hooch,moonshine,booze,whiskey,liquor,firewater,vodka,gin,rum,swill,bootlegger
razorback,warthog,hammerhead,bronco,rhino,husker,gamecock,buffalo,longhorn,hillbilly,panzer
inscrutable,incomprehensible,enigmatic,indecipherable,ineffable,impenetrable,impassive,recondite,mysterious,unintelligible,unfathomable
syne,nae,bonny,bairn,lassie,whin,aye,ere,ye,blear,wynd
underbelly,seamy,underside,seedy,grimy,underworld,sordid,netherworld,scabrous,gritty,innards
reducible,irreducible,separable,irreducibly,reductive,constitutive,determinate,divisible,determinable,calculable,commensurable
landlady,landlord,lodger,proprietress,housekeeper,flatmate,barmaid,manageress,tenant,innkeeper,housemaid
potentiation,inhibitory,excitatory,inhibition,depolarization,presynaptic,potentiate,postsynaptic,phasic,cholinergic,tetanic
vertebra,vertebral,sacrum,femur,scapula,pelvis,humerus,condyle,mandible,tibia,maxilla
escapement,chronometer,mainspring,watchmaker,chronograph,timepiece,horology,pawl,sturgeon,vernier,oscillation
blameless,guiltless,blameworthy,sinless,culpable,irreproachable,innocent,faultless,righteous,virtuous,unblemished
schoolmaster,schoolmistress,dominie,headmaster,schoolteacher,clergyman,pedagogue,governess,housemaster,schoolroom,parson
newsagent,newsstand,tobacconist,bookshop,supermarket,bookstall,greengrocer,hairdresser,magazine,grocer,newspaper
absurdly,ridiculously,insanely,outrageously,impossibly,laughably,comically,unbelievably,incredibly,extraordinarily,bizarrely
probative,evidentiary,corroborative,exculpatory,admissible,admissibility,germane,circumstantial,evidential,ascertainable,inadmissible
corporeal,incorporeal,bodily,bodiless,fleshly,mortal,metaphysical,earthly,phantasmal,immaterial,ontological
passivity,apathy,indifference,acquiescence,docility,passive,inaction,complacency,helplessness,disinterest,subservience
partiality,favoritism,favouritism,impartiality,impropriety,bias,predilection,complaisance,prejudice,magnanimity,detestation
annul,nullify,annulment,abrogate,rescind,revoke,overturn,abolish,invalidate,repudiate,decree
lunchroom,cafeteria,homeroom,classroom,canteen,schoolyard,lunch,luncheonette,hallway,lunchbox,schoolroom
personification,personify,metaphor,metonymy,incarnate,archetype,epitome,simile,antithesis,deification,mythological
steno,stenography,stenographer,stenographic,typist,typewriter,longhand,secretarial,wpm,dictation,transcribe
monopolist,monopolistic,monopoly,oligopoly,duopoly,cartel,antitrust,collusive,capitalist,profiteer,racketeer
bode,portend,presage,augur,forebode,foretell,befit,foreshadow,betoken,well,harbinger
objectivism,libertarianism,epistemology,rationalism,existentialism,utilitarianism,empiricism,transcendentalism,collectivism,relativism,nihilism
headstrong,hotheaded,impetuous,stubborn,feisty,hardheaded,obstinate,brash,rebellious,spunky,mouthy
rainstorm,downpour,thunderstorm,rain,torrential,thundershower,cloudburst,windstorm,hailstorm,snowstorm,storm
scantily,sparsely,inadequately,elaborately,amply,scanty,clad,skimpy,garishly,lavishly,shabbily
making,make,taking,getting,turning,selling,helping,finding,going,doing,saving
fidget,fidgety,squirm,wiggle,antsy,wriggle,twirl,nervously,twitch,dawdle,tremble
ductal,biliary,epithelial,mammary,pancreatic,intraepithelial,exocrine,duodenal,luminal,adenoma,mesenchymal
evocation,evocative,invocation,enchantment,incantation,conjure,mythic,poetic,elegy,lyricism,lyrical
underpass,overpass,viaduct,footbridge,culvert,roundabout,expressway,walkway,embankment,tunnel,alleyway
animus,antipathy,hostility,animosity,hatred,bigotry,rancor,antagonism,anima,enmity,malice
handbrake,brake,gearshift,gearbox,lever,judder,kerb,car,freelander,pushchair,nearside
supine,somnolent,posture,recumbent,prostrate,acquiescent,pusillanimous,motionless,servile,pliant,complaisant
walkout,picket,protest,strike,boycott,stoppage,unionize,union,hartal,lockout,brawl
solemnity,solemn,stateliness,levity,reverence,earnestness,gaiety,seriousness,somber,funereal,reverent
blain,ruddle,abigail,brock,marc,whitlow,colter,pustule,whitehead,roger,etiolate
bloodthirsty,murderous,vengeful,homicidal,ruthless,vicious,savage,cannibalistic,maniacal,bloodlust,sadistic
weighting,weight,calculation,weigh,skew,probabilistic,algo,estimation,percentile,centroid,allocation
glasnost,perestroika,samizdat,communism,detente,liberalization,openness,czarist,rapprochement,soviet,democratization
lysosomal,lysosome,vacuolar,cytosolic,intracellular,proteasomal,proteasome,endoplasmic,cytoplasmic,vacuole,organelle
vindictive,spiteful,vengeful,revengeful,hateful,vicious,ruthless,malicious,cruel,petty,malevolent
hacksaw,handsaw,chainsaw,machete,screwdriver,crowbar,penknife,scalpel,chisel,knife,pliers
splenic,lymphoid,mesenteric,hepatic,thymic,spleen,myeloid,splenomegaly,hematopoietic,lymphocytic,biliary
praline,caramel,toffee,pecan,hazelnut,nougat,butterscotch,macaroon,chocolate,mousse,truffle
triptych,altarpiece,collage,woodcut,portrait,painting,tableau,painterly,untitled,serigraph,mural
scanty,meager,scant,skimpy,sparse,scarce,copious,scantily,profuse,paucity,paltry
concessionaire,concession,lessee,kiosk,operator,leaseholder,park,franchisee,privatization,bottler,licensee
undaunted,undeterred,dauntless,resolute,unbowed,indomitable,indefatigable,unshaken,unflagging,steadfast,fearless
stillborn,stillbirth,baby,afterbirth,gestation,moribund,miscarry,birth,utero,unborn,newborn
obstetrician,midwife,gynecologist,doctor,obstetrics,pediatrician,obstetric,physician,internist,paediatrician,anesthesiologist
neonate,neonatal,infant,newborn,preterm,fetus,fetal,perinatal,parturition,foetus,foetal
mortification,mortify,penitence,humiliation,embarrassment,vexation,penance,contrition,discomfiture,indignity,piety
misfire,dud,malfunction,ignition,detonation,miscue,backfire,squib,misstep,hiccup,firing
monogamy,monogamous,celibacy,polygyny,polygamy,promiscuity,polygamous,heterosexuality,polyandry,cohabitation,marriage
cannula,catheter,syringe,septum,endoscope,forceps,suture,intubation,vasculature,electrode,stent
legibly,legible,illegible,scrawl,handwrite,concisely,cursive,accurately,decipherable,scribble,readable
shutterbug,photographer,photojournalist,paparazzi,photography,documentarian,photogenic,camera,snapper,wanderlust,globetrotter
inkwell,inkpot,quill,ballpoint,pen,ink,pencil,nib,ebonite,flagon,penman
polythene,tarpaulin,polyethylene,polystyrene,cellophane,greaseproof,plastic,polypropylene,aluminium,saran,polyvinyl
uncontrollably,hysterically,uncontrollable,erratically,violently,crazily,madly,convulse,furiously,profusely,helplessly
impermissible,permissible,unlawful,improper,permissibly,inadmissible,proscription,allowable,unconstitutional,inadvisable,reprehensible
idleness,indolence,slothful,laziness,idle,languor,inactivity,lassitude,indolent,sluggard,boredom
doorknob,doorframe,door,knob,banister,doorbell,knocker,doorknocker,peephole,thumbtack,bannister
redheaded,redhead,blond,blonde,brunette,haired,buxom,brunet,sexpot,longhaired,swarthy
peritonitis,septicemia,sepsis,enteritis,peritoneal,appendicitis,pneumonia,pleurisy,uremia,nephritis,pancreatitis
toughen,soften,stiffen,harden,strengthen,loosen,weaken,smarten,tighten,fortify,roughen
entomb,bury,encase,entombment,exhume,embalm,enshroud,excavate,mummify,reanimate,asphyxiate
pontifical,papal,episcopal,sacerdotal,ecclesiastical,apostolic,priestly,pope,ecclesiastic,pontiff,consistory
shuffleboard,billiards,pinochle,cribbage,croquet,racquetball,canasta,euchre,billiard,backgammon,tiddlywinks
sleeplessness,insomnia,sleepless,sleepiness,tiredness,restlessness,irritability,fatigue,insomniac,drowsiness,wakefulness
revulsion,disgust,repugnance,distaste,abhorrence,repulsion,detestation,outrage,unease,antipathy,indignation
lope,canter,gallop,trot,gait,prance,amble,saunter,cayuse,broncho,lunge
jitterbug,foxtrot,dance,rumba,quickstep,jive,waltz,boogie,tango,mambo,gavotte
demobilization,mobilization,disarmament,rearmament,enlistment,pacification,peacetime,postwar,counterinsurgency,conscription,armistice
sandcastle,seashell,sand,beach,sandpit,seaside,snowman,seashore,sandbox,starfish,beachside
moonbeam,moonlight,starlight,sunbeam,lamplight,dewdrop,moon,firefly,zephyr,moonstruck,stardust
backless,strapless,sleeveless,gown,bandeau,halter,camisole,frock,skintight,dress,jumpsuit
stunner,beaut,gorgeous,looker,statuesque,bombshell,shocker,corker,hottie,sexpot,knockout
inguinal,mesenteric,hernia,abdominal,urogenital,epididymal,peritoneal,subcapsular,splenic,axillary,cutaneous
clothing,apparel,garment,outerwear,underclothes,underwear,attire,underclothing,sportswear,footwear,wardrobe
matchstick,matchbox,toothpick,firecracker,wooden,matchbook,wick,candle,candlewick,pyromaniac,chopstick
mycology,microbiology,botany,bacteriology,fungus,mushroom,mycelium,entomology,microbiological,microscopy,zoology
liquefaction,liquefy,gasification,subsidence,pyrolysis,sedimentation,bitumen,seepage,earthquake,seismic,subsoil
retrain,retool,unlearn,reprogram,recondition,rewire,trainable,realign,readjust,redeploy,rehabilitate
quitter,whiner,quit,coward,loser,hypocrite,crybaby,wimp,liar,complainer,loudmouth
volcanism,volcanic,tectonics,orogeny,lithosphere,volcanology,geochemistry,magma,eruption,caldera,basaltic
earnestness,sincerity,earnest,fervency,frankness,seriousness,zeal,solemnity,earnestly,flippancy,sternness
shocker,shock,stunner,humdinger,surprise,biggie,letdown,corker,revelation,thriller,unsurprising
monolingual,bilingual,multilingual,bilingualism,trilingual,linguistic,lexical,polyglot,language,linguistically,aphasic
sommelier,vintner,chef,waiter,wine,restaurateur,cicerone,tasting,bartender,riesling,winery
steerage,steamship,gangway,purser,steersman,astern,forecastle,stateroom,amidships,seasickness,lifeboat
intraperitoneal,intraperitoneally,peritoneal,subcutaneous,intravenous,pleural,intravascular,parenteral,subcutaneously,gavage,bleomycin
subjectively,objectively,subjective,empirically,qualitatively,rationally,subjectivity,analytically,quantitatively,intrinsically,intuitively
disrepair,dilapidation,decrepitude,disarray,disuse,decrepit,dereliction,derelict,decay,deterioration,neglect
filamentous,threadlike,unicellular,fibrous,ciliate,algal,multicellular,biofilm,bacterial,motile,polysaccharide
polyp,adenoma,cyst,biopsy,fibroid,nodule,precancerous,tumor,adenocarcinoma,ovary,coelenterate
incompressible,compressible,compressibility,laminar,adiabatic,viscous,hydrodynamic,isothermal,hydrodynamics,immiscible,massless
ecliptic,equinoctial,sidereal,perihelion,zodiacal,equator,heliocentric,precession,aphelion,precessional,meridional
brevet,bivouac,guidon,rider,enduro,chevalier,triathlon,lieutenant,saddle,brigadier,miler
obfuscate,obfuscation,misrepresent,misdirect,elide,misinform,conceal,equivocate,distort,befuddle,confuse
microsomal,microsome,cytosolic,cytochrome,hepatocyte,hepatic,hydroxylase,homogenate,transferase,phospholipid,peroxidase
anthracis,subtilis,anthrax,coelicolor,cepacia,biovar,bacillus,aeruginosa,cereus,typhimurium,mycobacterium
whitish,yellowish,blackish,brownish,reddish,greenish,pinkish,greyish,purplish,bluish,blueish
irreconcilable,reconcilable,incompatible,incommensurable,antithetical,reconcile,contradictory,divergent,untenable,incompatibility,intransigent
authentically,authentic,uniquely,credibly,distinctively,authenticity,genuine,compellingly,recognizably,convincingly,creatively
